Year,Month,Day,LAT_DEG_Shoot,LAT_MIN_Shoot,LON_DEG_Shoot,LON_MIN_Shoot,DURATION (hours),Number of HOOKS_SET,Effort
2018,2,6,23,4,13,9,6.75,17640,119070
2018,1,28,23,39,13,17,5.833333333,17640,102900
2018,8,28,23,32,13,15,7.25,17590,127527.5
2018,5,10,23,42,13,14,5.583333333,17550,97987.5
2018,5,10,23,42,13,14,5.583333333,17550,97987.5
2017,4,26,23,57,13,17,6.333333333,17400,110200
2017,4,26,23,57,13,17,6.333333333,17400,110200
2016,12,9,23,30,13,14,5.916666667,17400,102950
2018,11,24,23,57,13,16,5.666666667,17400,98600
2018,11,24,23,57,13,16,5.666666667,17400,98600
2018,9,9,23,17,13,24,6.166666667,17296,106658.6667
2018,9,9,23,17,13,24,6.166666667,17296,106658.6667
2017,2,20,23,35,13,17,6.833333333,17100,116850
2017,4,1,23,6,13,23,6.75,17100,115425
2017,9,6,23,34,13,17,6.333333333,17100,108300
2017,2,6,23,46,13,19,5.916666667,17100,101175
2017,2,6,23,46,13,19,5.916666667,17100,101175
2017,7,7,23,35,13,18,5.833333333,17100,99750
2018,9,7,23,35,13,14,5.666666667,17100,96900
2018,9,7,23,35,13,14,5.666666667,17100,96900
2017,1,16,23,2,13,23,6.666666667,17080,113866.6667
2017,9,10,23,39,13,14,1.866666667,17052,31830.4
2018,7,9,23,0,13,11,6,17010,102060
2016,2,25,23,30,13,22,20,17000,340000
2018,4,7,23,34,13,18,7.416666667,17000,126083.3333
2017,6,7,23,38,13,18,5.666666667,17000,96333.33333
2017,6,3,23,30,13,21,2.45,17000,41650
2018,4,16,23,2,13,5,2.25,17000,38250
2018,4,16,23,2,13,5,2.25,17000,38250
2018,9,30,23,11,13,18,4.416666667,16965,74928.75
2018,9,30,23,11,13,18,4.416666667,16965,74928.75
2016,9,2,23,29,13,19,9.666666667,16878,163154
2016,8,12,23,3,13,21,5.8,16800,97440
2016,4,11,23,13,13,23,7,16700,116900
2018,3,21,23,48,13,20,7,16650,116550
2017,9,30,23,26,13,14,5.833333333,16620,96950
2018,3,14,23,37,13,18,15.08333333,16483,248618.5833
2018,3,14,23,37,13,18,15.08333333,16483,248618.5833
2018,3,15,23,43,13,18,14.75,16483,243124.25
2018,3,15,23,43,13,18,14.75,16483,243124.25
2018,3,16,23,7,13,22,13.5,16483,222520.5
2018,3,26,23,7,13,25,12.83333333,16483,211531.8333
2018,3,27,23,2,13,25,12.66666667,16483,208784.6667
2017,9,1,23,19,13,16,7,16381,114667
2018,5,29,23,41,13,14,7,16380,114660
2018,5,29,23,41,13,14,7,16380,114660
2017,8,30,23,23,13,18,7,16380,114660
2017,8,31,23,18,13,20,7,16380,114660
2018,1,30,23,24,13,17,6.916666667,16380,113295
2017,9,2,23,9,13,17,6.25,16370,102312.5
2018,6,10,23,0,13,5,6.233333333,16354,101939.9333
2018,6,10,23,0,13,5,6.233333333,16354,101939.9333
2017,9,9,23,57,13,16,7,16210,113470
2017,1,6,23,45,13,13,20.16666667,16200,326700
2017,1,6,23,45,13,13,20.16666667,16200,326700
2017,1,6,23,45,13,13,20.16666667,16200,326700
2017,1,6,23,45,13,13,20.16666667,16200,326700
2018,12,6,23,6,13,13,8.666666667,16200,140400
2018,12,6,23,6,13,13,8.666666667,16200,140400
2018,12,6,23,6,13,13,8.666666667,16200,140400
2018,12,25,23,19,13,17,7.916666667,16200,128250
2018,12,24,23,26,13,16,7.766666667,16200,125820
2018,12,22,23,1,13,24,7.5,16200,121500
2016,4,6,23,45,13,17,7.5,16200,121500
2018,1,13,23,36,13,15,7.25,16200,117450
2018,1,13,23,36,13,15,7.25,16200,117450
2018,1,14,23,21,13,20,7.25,16200,117450
2018,1,14,23,21,13,20,7.25,16200,117450
2018,1,14,23,21,13,20,7.25,16200,117450
2017,1,7,23,28,13,17,7.25,16200,117450
2017,1,7,23,28,13,17,7.25,16200,117450
2017,1,7,23,28,13,17,7.25,16200,117450
2017,1,8,23,22,13,17,7.25,16200,117450
2017,1,8,23,22,13,17,7.25,16200,117450
2017,1,8,23,22,13,17,7.25,16200,117450
2016,4,12,23,20,13,22,7.25,16200,117450
2017,1,4,23,43,13,16,7.083333333,16200,114750
2017,1,4,23,43,13,16,7.083333333,16200,114750
2017,2,7,23,41,13,18,7,16200,113400
2017,2,7,23,41,13,18,7,16200,113400
2016,4,22,23,0,13,7,7,16200,113400
2018,8,26,23,1,13,19,6.916666667,16200,112050
2018,1,12,23,40,13,15,6.916666667,16200,112050
2016,12,11,23,14,13,17,6.916666667,16200,112050
2017,2,21,23,29,13,20,6.833333333,16200,110700
2017,3,7,23,10,13,22,6.833333333,16200,110700
2016,4,13,23,17,13,20,6.833333333,16200,110700
2016,12,10,23,18,13,16,6.833333333,16200,110700
2016,12,10,23,18,13,16,6.833333333,16200,110700
2018,3,20,23,39,13,19,6.75,16200,109350
2017,2,22,23,8,13,22,6.75,16200,109350
2017,1,5,23,37,13,14,6.75,16200,109350
2017,1,5,23,37,13,14,6.75,16200,109350
2017,4,11,23,25,13,20,6.583333333,16200,106650
2017,4,11,23,25,13,20,6.583333333,16200,106650
2017,4,3,23,15,13,20,6.5,16200,105300
2017,3,9,23,0,13,12,6.25,16200,101250
2017,3,9,23,0,13,12,6.25,16200,101250
2018,5,30,23,1,13,6,6,16200,97200
2017,3,1,23,44,13,17,5.833333333,16200,94500
2017,3,1,23,44,13,17,5.833333333,16200,94500
2017,6,9,23,40,13,18,5.666666667,16200,91800
2017,6,7,23,50,13,24,5.333333333,16200,86400
2017,8,21,23,41,13,17,5,16200,81000
2016,9,4,23,0,13,24,6.083333333,16182,98440.5
2018,12,23,23,6,13,23,8,16150,129200
2018,11,24,23,51,13,19,4.666666667,16100,75133.33333
2018,11,24,23,51,13,19,4.666666667,16100,75133.33333
2018,8,20,23,12,13,17,7.25,16020,116145
2018,8,31,23,42,13,20,6.166666667,16020,98790
2017,5,14,23,17,13,22,8,16000,128000
2016,12,19,23,35,13,12,7.25,16000,116000
2017,2,16,23,15,13,22,7.166666667,16000,114666.6667
2016,11,7,23,21,13,19,7.166666667,16000,114666.6667
2017,1,4,23,0,13,23,7,16000,112000
2017,1,26,23,43,13,18,7,16000,112000
2017,4,20,23,47,13,14,7,16000,112000
2017,3,3,23,29,13,19,7,16000,112000
2016,12,7,23,23,13,18,7,16000,112000
2016,11,5,23,19,13,22,7,16000,112000
2017,4,16,23,8,13,19,6.833333333,16000,109333.3333
2017,4,21,23,42,13,14,6.833333333,16000,109333.3333
2016,12,8,23,22,13,17,6.833333333,16000,109333.3333
2016,8,17,23,42,13,22,6.833333333,16000,109333.3333
2016,11,8,23,16,13,20,6.833333333,16000,109333.3333
2016,11,6,23,14,13,24,6.75,16000,108000
2017,2,15,23,26,13,19,6.666666667,16000,106666.6667
2017,3,5,23,21,13,20,6.666666667,16000,106666.6667
2017,4,15,23,3,13,21,6.666666667,16000,106666.6667
2016,8,15,23,55,13,20,6.666666667,16000,106666.6667
2016,8,14,23,58,13,17,6.666666667,16000,106666.6667
2016,12,12,23,22,13,19,6.666666667,16000,106666.6667
2016,12,12,23,22,13,19,6.666666667,16000,106666.6667
2016,12,9,23,31,13,14,6.583333333,16000,105333.3333
2017,1,28,23,26,13,18,6.5,16000,104000
2017,2,4,23,5,13,22,6.5,16000,104000
2017,2,5,23,14,13,21,6.5,16000,104000
2017,6,16,23,15,13,19,6.5,16000,104000
2017,3,15,23,44,13,16,6.5,16000,104000
2017,3,4,23,25,13,19,6.5,16000,104000
2017,3,14,23,41,13,17,6.5,16000,104000
2016,12,18,23,43,13,12,6.5,16000,104000
2016,8,16,23,53,13,21,6.333333333,16000,101333.3333
2017,1,5,23,2,13,23,6,16000,96000
2017,1,27,23,38,13,16,5.833333333,16000,93333.33333
2018,5,3,23,8,13,12,7.833333333,15930,124785
2018,5,3,23,8,13,12,7.833333333,15930,124785
2018,9,8,23,15,13,18,6.916666667,15930,110182.5
2017,4,26,23,49,13,18,7.25,15920,115420
2017,5,3,23,53,13,15,12.5,15840,198000
2016,12,15,23,15,13,16,6.916666667,15840,109560
2017,5,4,23,47,13,13,12.33333333,15750,194250
2017,5,4,23,47,13,13,12.33333333,15750,194250
2018,9,1,23,32,13,15,8,15750,126000
2018,8,30,23,45,13,13,7.916666667,15750,124687.5
2018,8,19,23,5,13,18,7.133333333,15750,112350
2018,3,15,23,43,13,14,6.75,15750,106312.5
2017,7,8,23,2,13,8,6.25,15750,98437.5
2018,9,17,23,26,13,19,6,15700,94200
2018,9,17,23,26,13,19,6,15700,94200
2018,9,17,23,26,13,19,6,15700,94200
2018,1,24,23,5,13,16,5.916666667,15700,92891.66667
2018,1,24,23,5,13,16,5.916666667,15700,92891.66667
2018,5,5,23,3,13,7,7.25,15660,113535
2016,7,31,23,22,13,22,6.666666667,15660,104400
2016,3,14,23,1,13,6,1.666666667,15649,26081.66667
2016,3,14,23,1,13,6,1.666666667,15649,26081.66667
2016,4,24,23,18,13,22,14.25,15600,222300
2017,1,15,23,25,13,18,10.33333333,15600,161200
2017,1,15,23,25,13,18,10.33333333,15600,161200
2017,6,17,23,0,13,20,7,15573,109011
2017,4,7,23,1,13,20,22.28333333,15570,346951.5
2018,2,16,23,18,13,23,7,15570,108990
2018,3,17,23,13,13,25,7,15570,108990
2017,4,27,23,44,13,18,2.1,15570,32697
2017,1,13,23,45,13,13,7.083333333,15500,109791.6667
2017,1,14,23,44,13,14,7,15500,108500
2017,5,2,23,18,13,20,13.86666667,15480,214656
2017,4,24,23,57,13,15,13.25,15390,203917.5
2017,4,24,23,57,13,15,13.25,15390,203917.5
2017,7,7,23,40,13,14,5.666666667,15390,87210
2017,6,18,23,41,13,17,1.95,15390,30010.5
2017,1,4,23,3,13,25,7,15305,107135
2017,1,4,23,3,13,25,7,15305,107135
2017,3,31,23,2,13,23,18.25,15300,279225
2017,3,31,23,2,13,23,18.25,15300,279225
2016,12,27,23,3,13,7,8,15300,122400
2017,1,3,23,1,13,24,7.75,15300,118575
2018,2,7,23,1,13,6,7.416666667,15300,113475
2018,2,7,23,1,13,6,7.416666667,15300,113475
2018,4,3,23,41,13,19,7.25,15300,110925
2018,1,27,23,52,13,16,7,15300,107100
2018,1,27,23,52,13,16,7,15300,107100
2018,4,2,23,59,13,21,7,15300,107100
2018,1,13,23,37,13,12,7,15300,107100
2018,1,13,23,37,13,12,7,15300,107100
2018,1,13,23,37,13,12,7,15300,107100
2018,3,9,23,19,13,20,7,15300,107100
2018,8,15,23,47,13,14,7,15300,107100
2018,1,29,23,55,13,16,6.916666667,15300,105825
2017,2,15,23,9,13,23,6.916666667,15300,105825
2017,2,15,23,9,13,23,6.916666667,15300,105825
2017,2,12,23,8,13,24,6.866666667,15300,105060
2018,1,28,23,55,13,16,6.833333333,15300,104550
2018,1,14,23,32,13,20,6.833333333,15300,104550
2018,1,14,23,32,13,20,6.833333333,15300,104550
2018,4,4,23,29,13,19,6.75,15300,103275
2017,2,14,23,35,13,18,6.666666667,15300,102000
2017,2,13,23,8,13,26,6.583333333,15300,100725
2018,1,12,23,59,13,20,6.5,15300,99450
2018,1,12,23,59,13,20,6.5,15300,99450
2018,1,23,23,16,13,20,6.4,15300,97920
2017,6,13,23,2,13,24,5.833333333,15300,89250
2017,8,29,23,33,13,16,5.5,15300,84150
2017,8,29,23,33,13,16,5.5,15300,84150
2017,7,11,23,15,13,24,5.083333333,15300,77775
2018,8,15,23,21,13,17,3.883333333,15284,59352.86667
2018,5,1,23,43,13,16,4.833333333,15210,73515
2016,4,17,23,6,13,23,6.833333333,15130,103388.3333
2017,4,23,23,33,13,16,19.45,15120,294084
2018,2,11,23,43,13,18,7.1,15120,107352
2018,2,11,23,43,13,18,7.1,15120,107352
2016,11,7,23,1,13,2,7.333333333,15000,110000
2016,8,3,23,1,13,2,7,15000,105000
2016,12,19,23,3,13,1,7,15000,105000
2016,12,19,23,3,13,1,7,15000,105000
2016,12,19,23,3,13,1,7,15000,105000
2016,12,20,23,2,13,1,7,15000,105000
2016,12,20,23,2,13,1,7,15000,105000
2016,12,20,23,2,13,1,7,15000,105000
2016,12,20,23,2,13,1,7,15000,105000
2016,12,21,23,3,13,1,6.916666667,15000,103750
2016,12,21,23,3,13,1,6.916666667,15000,103750
2016,12,21,23,3,13,1,6.916666667,15000,103750
2016,8,7,23,2,13,2,6.833333333,15000,102500
2017,1,12,23,44,13,14,6.75,15000,101250
2017,3,5,23,2,13,1,6.5,15000,97500
2017,5,31,23,26,13,20,6.5,15000,97500
2016,11,6,23,0,13,2,6.5,15000,97500
2016,11,6,23,0,13,2,6.5,15000,97500
2016,8,6,23,3,13,1,6.416666667,15000,96250
2017,11,11,23,6,13,10,6.333333333,15000,95000
2017,11,11,23,6,13,10,6.333333333,15000,95000
2016,7,29,23,51,13,20,6.333333333,15000,95000
2016,7,17,23,20,13,5,6,15000,90000
2017,6,24,23,13,13,23,5,15000,75000
2017,4,16,23,7,13,21,10.95,14920,163374
2016,3,1,23,7,13,23,7,14900,104300
2017,7,5,23,51,13,21,7.5,14850,111375
2018,3,12,23,24,13,21,6.833333333,14850,101475
2018,3,12,23,24,13,21,6.833333333,14850,101475
2017,4,17,23,0,13,8,12.38333333,14840,183768.6667
2017,4,17,23,0,13,8,12.38333333,14840,183768.6667
2017,8,29,23,3,13,15,6.416666667,14832,95172
2016,8,13,23,21,13,20,6.833333333,14800,101133.3333
2016,6,18,23,58,13,22,6.816666667,14800,100886.6667
2016,11,30,23,34,13,12,7,14790,103530
2018,8,4,23,5,13,20,6.75,14742,99508.5
2016,8,12,23,4,13,22,6.666666667,14600,97333.33333
2016,6,19,23,4,13,24,6.9,14580,100602
2016,8,11,23,0,13,22,1.75,14580,25515
2018,11,3,23,1,13,21,6.233333333,14453,90090.36667
2017,1,3,23,31,13,18,8,14400,115200
2017,1,3,23,31,13,18,8,14400,115200
2017,1,5,23,59,13,19,7.833333333,14400,112800
2017,1,5,23,59,13,19,7.833333333,14400,112800
2017,1,4,23,34,13,17,7.75,14400,111600
2017,1,4,23,34,13,17,7.75,14400,111600
2018,2,21,23,59,13,20,7,14400,100800
2018,2,21,23,59,13,20,7,14400,100800
2018,8,22,23,2,13,19,6.85,14400,98640
2017,1,25,23,3,13,8,6.666666667,14400,96000
2018,2,23,23,47,13,19,6.5,14400,93600
2018,2,23,23,47,13,19,6.5,14400,93600
2018,2,24,23,50,13,25,6.5,14400,93600
2018,2,24,23,50,13,25,6.5,14400,93600
2016,12,27,23,7,13,20,6.416666667,14400,92400
2017,9,23,23,18,13,20,5.583333333,14400,80400
2017,1,10,23,42,13,17,5.333333333,14400,76800
2018,2,20,23,49,13,18,4.833333333,14400,69600
2018,2,20,23,49,13,18,4.833333333,14400,69600
2017,6,16,23,7,13,21,13.75,14355,197381.25
2016,8,6,23,25,13,20,6.916666667,14300,98908.33333
2016,8,7,23,20,13,22,6.916666667,14300,98908.33333
2017,1,13,23,51,13,15,8.083333333,14100,113975
2017,1,13,23,51,13,15,8.083333333,14100,113975
2018,9,27,23,16,13,20,6.216666667,14086,87567.96667
2016,12,20,23,18,13,14,7,14000,98000
2016,12,21,23,14,13,17,7,14000,98000
2016,12,21,23,14,13,17,7,14000,98000
2017,1,6,23,0,13,21,6.833333333,14000,95666.66667
2017,2,24,23,25,13,20,6,14000,84000
2016,11,8,23,13,13,20,19.16666667,13950,267375
2016,11,9,23,10,13,20,18.41666667,13950,256912.5
2018,9,2,23,4,13,22,6,13950,83700
2018,9,2,23,4,13,22,6,13950,83700
2017,2,3,23,49,13,20,14.08333333,13850,195054.1667
2017,2,3,23,49,13,20,14.08333333,13850,195054.1667
2017,3,31,23,36,13,16,7.25,13850,100412.5
2017,3,31,23,36,13,16,7.25,13850,100412.5
2017,3,14,23,40,13,16,7.5,13689,102667.5
2017,3,15,23,37,13,16,7.5,13689,102667.5
2017,3,16,23,32,13,16,7.5,13689,102667.5
2017,8,15,23,54,13,18,6.5,13689,88978.5
2016,4,13,23,40,13,19,5.916666667,13600,80466.66667
2017,2,5,23,19,13,20,7.333333333,13500,99000
2017,2,3,23,23,13,19,7.25,13500,97875
2017,2,4,23,23,13,19,7.166666667,13500,96750
2017,1,31,23,20,13,19,7,13500,94500
2016,8,31,23,56,13,21,6.916666667,13500,93375
2016,9,1,23,12,13,23,6.916666667,13500,93375
2018,8,27,23,5,13,19,6.833333333,13500,92250
2018,8,27,23,5,13,19,6.833333333,13500,92250
2018,8,27,23,5,13,19,6.833333333,13500,92250
2017,2,10,23,22,13,21,6.833333333,13500,92250
2018,8,31,23,41,13,21,6.583333333,13500,88875
2018,8,16,23,14,13,18,6.416666667,13500,86625
2017,2,11,23,17,13,22,6.416666667,13500,86625
2017,3,31,23,8,13,24,6,13500,81000
2017,6,8,23,28,13,19,5.666666667,13500,76500
2018,9,29,23,5,13,21,4.433333333,13500,59850
2018,1,5,23,1,13,24,6.766666667,13440,90944
2018,9,3,23,8,13,23,5.766666667,13416,77365.6
2017,5,10,23,33,13,26,16.66666667,13410,223500
2017,5,10,23,33,13,26,16.66666667,13410,223500
2016,12,8,23,23,13,16,7,13296,93072
2018,8,28,23,0,13,12,13.3,13272,176517.6
2018,8,28,23,0,13,12,13.3,13272,176517.6
2018,8,28,23,0,13,12,13.3,13272,176517.6
2018,8,30,23,5,13,15,4.833333333,13271,64143.16667
2016,2,23,23,22,13,22,7.083333333,13200,93500
2016,8,5,23,32,13,17,6.75,13200,89100
2017,1,11,23,44,13,17,7.75,13100,101525
2017,1,11,23,44,13,17,7.75,13100,101525
2018,3,28,23,20,13,22,6,12960,77760
2018,3,28,23,20,13,22,6,12960,77760
2016,6,5,23,57,13,19,5.5,12936,71148
2018,12,19,23,9,13,24,6.5,12780,83070
2018,12,19,23,9,13,24,6.5,12780,83070
2018,4,29,23,38,13,14,7.416666667,12600,93450
2018,2,15,23,10,13,24,7,12600,88200
2016,4,5,23,42,13,18,6.25,12600,78750
2018,2,23,23,32,13,20,6.216666667,12600,78330
2016,1,17,23,58,13,18,5.25,12600,66150
2018,8,2,23,3,13,16,7.55,12409,93687.95
2017,1,12,23,52,13,15,8.166666667,12400,101266.6667
2017,1,12,23,52,13,15,8.166666667,12400,101266.6667
2017,1,17,23,30,13,18,6.516666667,12400,80806.66667
2017,1,17,23,30,13,18,6.516666667,12400,80806.66667
2017,4,30,23,4,13,9,6.416666667,12354,79271.5
2016,8,4,23,20,13,21,6.75,12300,83025
2018,8,3,23,4,13,16,14.41666667,12266,176834.8333
2018,8,3,23,4,13,16,14.41666667,12266,176834.8333
2018,8,22,23,0,13,19,7,12266,85862
2018,8,13,23,56,13,18,4.866666667,12266,59694.53333
2018,8,22,23,50,13,19,16,12260,196160
2016,12,8,23,23,13,15,13.25,12252,162339
2018,3,17,23,3,13,24,7,12150,85050
2018,3,18,23,1,13,8,6,12150,72900
2018,3,18,23,1,13,8,6,12150,72900
2018,9,30,23,40,13,17,7.25,12100,87725
2018,9,30,23,40,13,17,7.25,12100,87725
2018,9,30,23,40,13,17,7.25,12100,87725
2017,1,10,23,31,13,20,6.5,12100,78650
2017,1,10,23,31,13,20,6.5,12100,78650
2017,5,2,23,49,13,13,5.416666667,12093,65503.75
2018,8,13,23,49,13,18,10.93333333,12064,131899.7333
2016,12,20,23,26,13,14,7.5,12000,90000
2017,4,22,23,33,13,15,7.333333333,12000,88000
2017,4,22,23,33,13,15,7.333333333,12000,88000
2017,3,16,23,27,13,19,6.833333333,12000,82000
2016,2,28,23,42,13,19,6.666666667,12000,80000
2016,5,16,23,3,13,24,5,12000,60000
2018,5,6,23,4,13,21,7.5,11970,89775
2018,5,6,23,4,13,21,7.5,11970,89775
2018,5,6,23,4,13,21,7.5,11970,89775
2018,5,6,23,4,13,21,7.5,11970,89775
2018,9,26,23,0,13,23,5.5,11760,64680
2018,9,26,23,0,13,23,5.5,11760,64680
2017,4,29,23,4,13,10,12.66666667,11745,148770
2017,4,29,23,4,13,9,6.666666667,11745,78300
2017,8,11,23,19,13,21,6.5,11700,76050
2017,7,9,23,7,13,25,5.5,11700,64350
2017,2,11,23,14,13,24,13.08333333,11658,152525.5
2017,2,11,23,10,13,25,7.666666667,11658,89378
2017,2,12,23,13,13,25,5.666666667,11658,66062
2017,5,2,23,48,13,14,14,11397,159558
2017,5,2,23,48,13,14,14,11397,159558
2018,1,25,23,10,13,19,6.166666667,11200,69066.66667
2017,4,30,23,3,13,9,12.75,11136,141984
2017,4,30,23,3,13,9,12.75,11136,141984
2016,2,27,23,25,13,23,7.75,11000,85250
2016,12,22,23,27,13,17,7.083333333,11000,77916.66667
2017,3,31,23,37,13,17,14.75,10962,161689.5
2017,3,31,23,37,13,17,14.75,10962,161689.5
2017,5,5,23,50,13,18,13.66666667,10890,148830
2017,5,5,23,50,13,18,13.66666667,10890,148830
2018,4,29,23,49,13,15,12.41666667,10800,134100
2017,7,10,23,55,13,20,9.916666667,10800,107100
2016,7,23,23,1,13,20,7.5,10800,81000
2017,7,21,23,1,13,8,5.916666667,10800,63900
2017,12,11,23,31,13,11,4.583333333,10800,49500
2017,12,11,23,31,13,11,4.583333333,10800,49500
2017,12,11,23,31,13,11,4.583333333,10800,49500
2018,11,29,23,13,13,14,5.833333333,10732,62603.33333
2018,11,29,23,13,13,14,5.833333333,10732,62603.33333
2016,4,13,23,40,13,20,15.96666667,10406,166149.1333
2018,4,20,23,1,13,13,14.83333333,10406,154355.6667
2018,4,21,23,3,13,13,14.83333333,10406,154355.6667
2016,4,14,23,44,13,19,14.83333333,10406,154355.6667
2017,3,31,23,5,13,25,14.73333333,10406,153315.0667
2018,4,25,23,7,13,13,14.6,10406,151927.6
2016,5,31,23,1,13,11,14.35,10406,149326.1
2016,5,31,23,1,13,11,14.35,10406,149326.1
2018,5,6,23,7,13,11,14,10406,145684
2016,4,15,23,5,13,25,13.8,10406,143602.8
2018,5,11,23,3,13,11,13.33333333,10406,138746.6667
2018,5,7,23,19,13,17,13.25,10406,137879.5
2017,9,7,23,0,13,8,13.08333333,10406,136145.1667
2017,9,6,23,2,13,8,12.5,10406,130075
2017,9,6,23,2,13,8,12.5,10406,130075
2018,4,23,23,4,13,10,12.2,10406,126953.2
2017,12,9,23,16,13,13,8.45,10406,87930.7
2017,12,9,23,16,13,13,8.45,10406,87930.7
2018,4,24,23,8,13,12,8.016666667,10406,83421.43333
2018,4,24,23,8,13,12,8.016666667,10406,83421.43333
2018,5,7,23,28,13,16,7.966666667,10406,82901.13333
2018,5,7,23,28,13,16,7.966666667,10406,82901.13333
2017,11,26,23,7,13,18,7.75,10406,80646.5
2018,4,25,23,16,13,16,7.683333333,10406,79952.76667
2018,4,25,23,16,13,16,7.683333333,10406,79952.76667
2018,3,27,23,12,13,25,7.6,10406,79085.6
2017,12,7,23,7,13,10,7.5,10406,78045
2017,12,7,23,7,13,10,7.5,10406,78045
2017,12,7,23,7,13,10,7.5,10406,78045
2017,12,7,23,7,13,10,7.5,10406,78045
2017,12,8,23,9,13,12,7.5,10406,78045
2017,12,8,23,9,13,12,7.5,10406,78045
2017,12,8,23,9,13,12,7.5,10406,78045
2017,12,8,23,9,13,12,7.5,10406,78045
2016,2,10,23,2,13,24,7.5,10406,78045
2016,2,11,23,7,13,25,7.433333333,10406,77351.26667
2016,2,11,23,7,13,25,7.433333333,10406,77351.26667
2017,12,10,23,20,13,14,7.366666667,10406,76657.53333
2017,12,10,23,20,13,14,7.366666667,10406,76657.53333
2017,12,10,23,20,13,14,7.366666667,10406,76657.53333
2016,5,17,23,19,13,23,7.166666667,10406,74576.33333
2017,9,10,23,27,13,16,6.916666667,10406,71974.83333
2017,11,25,23,1,13,12,6.85,10406,71281.1
2017,11,25,23,1,13,12,6.85,10406,71281.1
2018,3,14,23,28,13,19,6.833333333,10406,71107.66667
2018,3,14,23,28,13,19,6.833333333,10406,71107.66667
2018,3,15,23,33,13,19,6.7,10406,69720.2
2018,3,15,23,33,13,19,6.7,10406,69720.2
2016,4,14,23,35,13,19,6.666666667,10406,69373.33333
2017,2,5,23,6,13,23,6.65,10406,69199.9
2017,2,5,23,6,13,23,6.65,10406,69199.9
2017,12,5,23,10,13,20,6.5,10406,67639
2018,2,28,23,5,13,23,6.466666667,10406,67292.13333
2018,2,28,23,5,13,23,6.466666667,10406,67292.13333
2018,3,1,23,3,13,24,6.45,10406,67118.7
2018,3,1,23,3,13,24,6.45,10406,67118.7
2016,2,12,23,17,13,23,6.133333333,10406,63823.46667
2017,9,12,23,10,13,20,5.95,10406,61915.7
2017,9,11,23,27,13,17,5.85,10406,60875.1
2016,5,16,23,3,13,25,5.75,10406,59834.5
2016,4,13,23,30,13,21,5.533333333,10406,57579.86667
2017,6,16,23,5,13,19,4.85,10406,50469.1
2017,6,16,23,5,13,19,4.85,10406,50469.1
2016,3,14,23,3,13,7,1.25,10350,12937.5
2016,3,14,23,3,13,7,1.25,10350,12937.5
2018,8,22,23,24,13,19,6.166666667,10318,63627.66667
2018,8,22,23,24,13,19,6.166666667,10318,63627.66667
2018,8,1,23,0,13,14,11.6,10285,119306
2018,8,1,23,0,13,14,11.6,10285,119306
2018,8,4,23,4,13,22,13.58333333,10253,139269.9167
2018,8,31,23,6,13,20,12.3,10253,126111.9
2018,8,31,23,6,13,20,12.3,10253,126111.9
2018,8,31,23,6,13,20,12.3,10253,126111.9
2016,3,29,23,26,13,19,6.916666667,10100,69858.33333
2018,1,29,23,51,13,16,6.25,10080,63000
2017,2,3,23,36,13,14,4,10006,40024
2017,2,3,23,36,13,14,4,10006,40024
2016,7,25,23,1,13,23,5.75,10000,57500
2016,7,25,23,1,13,23,5.75,10000,57500
2018,9,12,23,52,13,48,5.5,9900,54450
2018,9,12,23,52,13,48,5.5,9900,54450
2018,9,12,23,52,13,48,5.5,9900,54450
2016,8,3,23,2,13,24,3.833333333,9900,37950
2016,8,3,23,2,13,24,3.833333333,9900,37950
2017,6,24,23,2,13,25,1.133333333,9744,11043.2
2016,8,14,23,58,13,21,3.1,9500,29450
2018,8,1,23,0,13,11,5.566666667,9167,51029.63333
2018,8,1,23,0,13,11,5.566666667,9167,51029.63333
2017,6,16,23,1,13,21,5.5,9135,50242.5
2018,11,27,23,3,13,25,6.833333333,9009,61561.5
2018,11,27,23,3,13,25,6.833333333,9009,61561.5
2016,12,14,23,10,13,16,8.5,9000,76500
2017,1,7,23,32,13,20,7.333333333,9000,66000
2016,7,22,23,11,13,23,7.25,9000,65250
2018,1,31,23,18,13,19,6.85,9000,61650
2018,1,31,23,18,13,19,6.85,9000,61650
2017,4,19,23,2,13,21,6.75,9000,60750
2017,3,15,23,18,13,21,6.583333333,9000,59250
2016,7,21,23,31,13,19,6.5,9000,58500
2018,11,28,23,15,13,14,6,9000,54000
2018,11,28,23,15,13,14,6,9000,54000
2018,11,28,23,15,13,14,6,9000,54000
2016,4,8,23,9,13,23,6,9000,54000
2018,11,25,23,22,13,21,4,9000,36000
2018,11,25,23,22,13,21,4,9000,36000
2017,6,8,23,28,13,18,5.583333333,8500,47458.33333
2018,8,2,23,0,13,14,15.18333333,8241,125125.85
