Year,Month,Day,LAT,LON,DURATION,HOOKS_SET
2011,4,19,22,13,12,10368
2016,8,1,22,13,7,8500
2016,2,16,22,13,7.166666667,7000
2015,8,1,21,13,17.41666667,6200
2002,2,7,21,13,6,18200
2009,5,23,22,12,7.333333333,28000
2009,1,7,21,12,15.08333333,10080
2013,6,7,24,13,2.25,23000
2009,3,8,22,13,7.75,14980
2009,2,19,22,13,4.166666667,16800
2016,5,1,22,13,6.166666667,13200
2006,9,9,22,12,6.166666667,24000
2015,3,7,22,12,7.666666667,13000
2011,4,16,22,12,5.416666667,20480
2015,3,8,22,12,7,9000
2010,6,2,22,12,2.5,15360
2016,11,4,22,12,7.25,13500
2013,12,31,22,12,1.75,16200
2010,12,20,22,12,3.916666667,13696
2008,8,28,21,12,6.333333333,22400
2008,4,21,20,12,7.083333333,24000
2008,4,22,20,12,7.333333333,24000
2008,2,4,20,12,6.916666667,24000
2008,2,28,20,12,7.666666667,24000
2013,9,3,24,13,2.333333333,32835
2012,11,8,24,13,7.333333333,24000
2012,11,9,24,13,2.666666667,12500
2002,1,18,24,13,5,9000
2010,12,17,23,13,5,19200
1999,10,6,23,13,7.5,16500
2007,6,23,22,13,7,24000
2006,9,5,22,13,5.75,24000
2006,5,9,22,13,5,24000
2006,6,16,22,13,6.333333333,24000
2008,5,29,22,13,8.583333333,24000
2003,4,29,22,13,8,22000
2004,3,2,22,13,6,24000
2016,5,25,22,13,6.8,15000
2016,5,12,22,13,6.833333333,14500
2016,5,29,22,13,7,15000
2013,12,29,22,13,2.666666667,26325
2013,12,13,22,13,2.833333333,26730
2016,7,30,22,13,7,13500
2016,7,31,22,13,7,10600
2015,4,9,22,13,7.166666667,4000
2011,3,19,22,12,6.5,21888
2011,3,20,22,12,6.833333333,21760
2012,7,23,22,12,8.7,20328
2009,11,22,22,12,8.5,22848
2001,7,5,22,12,6,21000
2001,7,26,21,12,7,16000
2009,1,5,21,12,13.25,17220
2009,1,6,21,12,14.33333333,16660
2002,4,24,24,13,8,19000
2010,7,16,23,13,6.5,24320
2010,4,24,23,13,2.166666667,20480
2011,5,20,23,13,6.916666667,20352
2009,9,15,23,13,7.416666667,23420
2016,8,7,23,13,6.916666667,14300
2010,12,22,23,13,13,11264
2011,5,21,22,13,5.916666667,20352
2016,5,26,22,13,6.916666667,15000
2009,12,9,22,13,6.583333333,24080
2016,5,14,22,13,6.583333333,15000
2016,7,29,22,13,7.333333333,13500
2016,7,28,22,13,6.666666667,13350
2014,7,17,22,13,7,22070
2009,1,14,22,13,7.666666667,17500
2016,2,15,22,13,6.25,9000
2008,9,16,22,12,5.166666667,22400
2007,11,5,22,12,6.166666667,24000
2008,5,20,22,12,7.583333333,24000
2004,7,27,22,12,7.333333333,24000
2014,1,3,22,12,2.6,2590
2013,12,12,22,12,1.25,13770
2013,12,11,22,12,1.166666667,12825
2013,3,6,22,12,7.166666667,22320
2016,6,22,21,12,6.083333333,8500
2000,7,11,20,12,10,19000
2004,3,15,20,12,5,24000
2004,3,14,20,12,6,24000
2004,4,19,20,12,4.5,24000
1999,9,20,20,12,7,16500
2003,4,11,25,13,7.5,22000
2003,4,9,25,13,8,22000
2007,7,15,24,13,8,24000
2002,1,22,24,13,10,20000
2003,7,30,24,13,9,22000
2012,12,9,24,13,7.833333333,24630
2012,3,16,24,13,6.5,10800
2011,5,26,23,13,6.083333333,19720
2013,3,14,23,13,7.333333333,25600
2007,6,24,22,13,6.75,24000
2007,6,16,22,13,4.983333333,24000
2006,5,14,22,13,8,24000
2006,7,27,22,13,6,24000
2011,6,3,22,13,6,20880
2011,6,4,22,13,5.916666667,17400
2016,5,28,22,13,7.083333333,15000
2016,5,20,22,13,7,14700
2016,5,5,22,13,6.833333333,14080
2013,8,28,22,13,2.416666667,31680
2013,12,30,22,13,2.683333333,25920
2013,7,16,22,13,2.333333333,37950
2012,9,8,22,13,18.5,12500
2012,7,30,22,13,9,12320
2002,9,15,22,13,7,8000
2014,11,7,22,13,7.083333333,17700
2009,8,23,19,11,15,10640
2000,7,18,22,12,7,19000
2011,4,25,22,12,4.333333333,20480
2016,11,10,22,12,6.5,13950
2009,4,25,22,12,5.166666667,21700
2012,9,9,22,12,6.95,12600
2012,9,8,22,12,6.9,12500
2010,12,20,22,12,11.25,8320
2008,2,3,21,12,7.5,24000
2009,1,4,21,12,3.833333333,17640
2016,6,21,21,12,7,11000
2006,8,3,20,12,4.166666667,24000
2009,8,12,20,12,4.25,13440
2003,7,29,24,13,6.5,22000
2003,10,31,24,13,6.25,18000
2011,5,16,23,13,2.416666667,23168
2013,9,13,23,13,2.333333333,33000
2013,8,19,23,13,2.416666667,33165
2012,9,10,22,13,10.78333333,25000
2008,12,20,22,13,7.333333333,24000
2006,9,4,22,13,7.75,24000
2008,5,22,22,13,6.666666667,24000
2009,5,22,22,13,7.416666667,28000
2001,5,9,22,13,8,19000
2009,6,20,22,13,5.5,26600
2009,3,31,22,13,3.5,19880
2016,8,28,22,13,7.25,13500
2016,7,27,22,13,6.5,13400
2014,7,23,22,13,7.25,22780
2012,9,7,22,13,6.716666667,12800
2009,1,12,22,13,7.833333333,17920
2012,9,9,22,13,13.25,12566
2011,1,6,22,13,4.5,12800
2012,9,11,22,13,7,12300
2012,7,30,22,13,14.16666667,7200
2008,9,17,22,12,5.666666667,28700
2002,9,12,22,12,6,22000
2015,3,20,22,12,5.666666667,7000
2012,7,20,21,12,8,11396
2000,7,9,21,12,4.666666667,1900
2008,4,19,20,12,5.75,24000
2004,3,26,20,12,6,24000
2014,7,9,20,12,2.416666667,24165
2011,7,15,24,13,5.583333333,18000
2002,1,21,24,13,8.5,20000
2002,1,20,24,13,11,20000
2012,11,15,24,13,6.5,24600
2012,12,14,24,13,7.833333333,22440
2012,12,23,23,13,7.25,24000
2013,2,23,23,13,7,23460
2008,11,18,22,13,5.5,18480
2011,4,6,22,13,5.166666667,22272
2016,5,19,22,13,7.083333333,15200
2016,6,9,22,13,6,10680
2011,7,14,22,13,12,9000
2007,9,14,22,12,5.5,24000
2006,5,19,22,12,5,24000
2011,1,15,21,12,6,18816
2016,6,20,21,12,6.5,11125
2012,7,20,21,12,13.5,9856
2008,3,30,24,13,6.166666667,24000
2009,4,13,24,13,7.833333333,28140
2012,3,16,24,13,12.83333333,10840
2007,7,19,23,13,5,24000
2007,7,18,23,13,4.666666667,24000
2010,4,28,23,13,16.58333333,14080
2013,9,6,23,13,2.416666667,33165
2013,9,12,23,13,2.333333333,33330
2013,7,15,23,13,2.583333333,33000
2013,9,10,23,13,2.416666667,33165
2013,9,11,23,13,2.416666667,32835
2007,9,4,22,13,4,24000
2007,7,27,22,13,4.233333333,24000
2006,7,26,22,13,4.5,24000
2008,5,9,22,13,6.5,24000
2009,7,27,22,13,5.083333333,23240
2016,4,25,22,13,6.583333333,15100
2016,4,24,22,13,7,15000
2016,2,14,22,13,6.666666667,11999
2010,7,10,22,13,12.66666667,12800
2011,1,7,22,13,6.416666667,12672
2016,6,10,22,13,6.416666667,10600
2011,7,14,22,13,7,9000
2010,12,14,22,13,23.91666667,9600
2011,4,19,22,13,5.5,9088
2011,7,20,22,12,7,18000
2014,1,14,22,12,1.783333333,16200
2016,5,22,22,12,5.666666667,10500
1999,7,22,21,12,7.5,16000
2009,5,29,21,12,5,21000
2004,4,1,20,12,5,24000
2009,4,12,24,13,7.833333333,28140
2001,12,31,24,13,10,19000
2002,1,8,24,13,10,20000
2009,4,4,23,13,7.25,22000
2007,6,27,22,13,5.25,24000
2006,6,24,22,13,8.916666667,24000
2009,5,13,22,13,7.75,28000
2003,12,14,22,13,7,24000
2013,12,11,22,13,1.166666667,12825
2013,12,10,22,13,1.5,25920
2013,12,10,22,13,1.5,25920
2013,3,5,22,13,7.416666667,24320
2008,2,17,19,11,4.833333333,24000
2007,9,12,22,12,5.5,24000
2001,5,13,22,12,7,19000
2011,4,7,22,12,11.83333333,12096
2016,6,19,21,12,6.833333333,10600
2007,3,31,19,12,6.166666667,24000
2007,8,7,24,13,7.416666667,24000
2001,5,14,24,13,4.5,19000
2003,11,5,24,13,7.75,18000
2013,7,8,24,13,2.5,36300
2016,2,12,24,13,6.5,11700
2006,4,24,23,13,8,24000
2006,4,22,23,13,6.666666667,24000
2003,8,9,23,13,9.5,22000
2016,8,31,23,13,6.916666667,13500
2013,8,27,23,13,2.333333333,31185
2007,9,16,22,13,3,24000
2007,8,18,22,13,5.833333333,24000
2013,7,18,22,13,2.083333333,27060
2013,7,22,22,13,2.5,34650
2008,12,12,22,13,8.833333333,18900
2010,6,3,22,13,2.916666667,12800
2010,7,19,22,13,6.833333333,10240
2014,8,26,22,13,1.166666667,11000
2006,7,28,21,13,5.833333333,24000
2009,1,18,22,12,4.833333333,25200
2009,8,2,22,12,5.25,13440
2009,11,23,22,12,6.666666667,22848
2016,6,17,22,12,6.25,10600
2016,7,1,21,12,5.833333333,10800
2013,6,6,25,13,1.583333333,22000
2012,11,7,23,13,5.5,24000
2011,7,12,23,13,7.5,19000
2009,6,22,23,13,5.666666667,26600
2002,1,3,23,13,9,10000
2011,6,25,22,13,5.916666667,21924
2015,6,19,22,13,1.116666667,3100
2009,3,14,22,13,6.083333333,18620
2003,5,13,22,13,8,21000
2004,3,3,22,13,9,24000
2009,4,1,22,13,7.75,29820
2009,1,15,22,13,6.833333333,23800
2016,4,23,22,13,6.833333333,15000
2010,2,23,22,13,5.333333333,24640
2010,2,25,22,13,5.616666667,24640
2013,12,28,22,13,2.666666667,26325
2012,9,7,22,13,13.16666667,12700
2009,1,13,22,13,7.083333333,16100
2016,4,14,22,13,6.916666667,11700
2011,7,13,22,13,7,10000
2011,12,15,22,13,12,12320
2016,6,13,22,13,6.333333333,11500
2016,6,12,22,13,6.416666667,11000
2011,12,14,22,13,5.5,10752
2009,1,21,22,13,13,13580
2004,3,25,20,12,5.5,24000
1999,9,19,20,12,7,16500
2016,7,2,20,12,6,10750
2007,3,30,19,12,6.416666667,24000
2007,11,9,24,13,8,24000
2003,8,7,24,13,9,22000
2004,6,12,24,13,7.333333333,24000
2001,7,15,24,13,5.25,16000
2012,12,8,24,13,8,24630
2012,12,16,24,13,8.166666667,22440
2002,5,10,23,13,8,19000
2013,8,20,23,13,2.416666667,32835
2013,8,24,23,13,2.333333333,31680
2007,9,26,22,13,6.75,24000
2002,3,9,22,13,9,19000
2011,4,20,22,13,5.166666667,20480
2016,6,30,22,13,6,10700
2016,2,8,22,13,6.45,6400
2003,3,11,25,14,8,22000
2009,9,19,21,12,4,15680
2008,9,8,20,12,6.75,14000
2009,4,11,24,13,7.333333333,28280
2010,3,27,24,13,13.16666667,8960
2009,5,12,22,13,7.666666667,25200
2001,5,10,22,13,7,15000
2014,7,16,22,13,7.25,24200
2009,2,9,22,13,7.333333333,11200
2011,7,13,22,13,12.25,7800
2009,1,14,22,13,15.41666667,13160
2016,2,9,22,13,6.666666667,6400
2008,5,19,22,12,8.65,24000
2011,3,18,22,12,5,22016
2011,6,29,21,12,6.75,21460
2006,6,7,20,12,7,24000
2007,11,7,24,13,5.833333333,24000
2003,8,8,24,13,8.5,22000
2013,7,6,24,13,2.333333333,33000
2012,12,22,24,13,7.75,24680
2007,8,4,23,13,6.75,24000
2004,7,28,23,13,5,12000
2013,8,21,23,13,2.416666667,32505
2013,3,18,23,13,2.55,24630
2011,4,17,23,13,10.33333333,12800
2011,4,18,23,13,12.66666667,10368
2007,9,10,22,13,4.083333333,24000
2012,9,22,22,13,4.583333333,24000
2002,3,10,22,13,8,19000
2004,7,23,22,13,7.416666667,24000
2015,4,13,22,13,7,12700
2016,8,23,22,13,6.666666667,13500
2016,8,24,22,13,14.41666667,13500
2013,7,25,22,13,2.5,33165
2013,9,15,22,13,1.916666667,19470
2009,1,20,22,13,7.75,11340
2015,4,12,22,13,1.166666667,5000
2009,1,30,22,12,6.75,28980
2011,4,7,22,12,5,15936
2009,3,6,21,12,5.833333333,14560
2002,1,2,24,13,9,19000
2003,10,30,24,13,5.75,18000
2003,10,29,24,13,5.25,18000
2011,5,14,23,13,5.166666667,23424
2009,4,22,23,13,5.166666667,11200
2012,9,19,22,13,11.5,24600
2009,3,15,22,13,7.166666667,14280
2016,11,11,22,13,6.833333333,13500
2009,1,20,22,13,13.66666667,9520
2009,1,22,22,13,13.75,14000
2007,4,1,19,12,5.833333333,24000
2007,7,6,24,13,8.083333333,24000
2003,8,12,24,13,6.5,22000
2003,7,24,24,13,4.5,22000
2007,8,15,23,13,7.333333333,24000
2007,9,21,23,13,3,24000
2007,9,27,22,13,4.75,24000
2013,7,23,22,13,2.416666667,33825
2014,6,16,22,13,2.75,24570
2014,6,17,22,13,2.75,25650
2014,8,25,22,13,1.1,11000
2006,5,20,22,12,8,24000
2009,1,19,22,12,6.5,19600
2009,1,19,22,12,13.08333333,10920
2009,3,7,21,12,3.833333333,24360
2007,7,7,24,13,7.5,24000
2007,8,9,24,13,6.833333333,24000
2007,8,6,24,13,6.583333333,24000
2013,7,7,24,13,2.416666667,34650
2007,8,17,23,13,7.416666667,24000
2007,6,26,22,13,7.25,24000
2006,4,12,22,13,9,24000
2006,4,13,22,13,8.75,24000
2009,7,17,22,13,5,28000
2010,2,26,22,13,5.5,22176
2014,2,7,22,12,2.55,24840
2004,3,24,20,12,6,24000
2001,11,16,25,13,7,21000
2011,5,24,23,13,4,20880
2010,3,10,23,13,9.75,15360
2007,9,15,22,12,5.833333333,24000
2013,9,2,24,13,2.416666667,31680
2003,10,28,24,13,4.25,6000
2007,8,8,23,13,6.75,24000
2013,8,25,23,13,2.25,31515
2007,9,25,22,13,6.666666667,24000
2007,9,5,22,13,7.833333333,24000
2006,4,15,22,13,6,24000
2008,5,6,22,13,4.75,24000
2007,11,4,22,13,4.5,24000
2009,5,10,22,13,6.833333333,28000
2009,4,29,22,13,6.25,25200
2016,8,22,22,13,6.916666667,13500
2013,7,24,22,13,2.5,32825
2016,11,12,22,13,6.666666667,10800
2011,4,29,22,13,5.833333333,10368
2000,7,12,20,12,10,19000
2012,12,20,24,13,7,24680
2006,4,23,23,13,8,24000
2009,4,21,23,13,6.666666667,28280
2012,11,10,23,13,7.5,24500
2009,1,20,22,13,10.58333333,8400
2008,9,14,23,13,6.166666667,10640
2007,8,14,23,13,3.083333333,24000
2007,8,13,23,13,4.75,24000
2011,4,18,23,13,5.583333333,14720
2014,3,16,23,13,2.583333333,20000
2011,4,17,23,13,5.083333333,11776
2007,9,11,22,13,7.416666667,24000
2009,2,24,22,13,4.583333333,20020
2016,8,21,22,13,7.5,13500
2016,6,11,22,13,6.333333333,10680
2011,12,15,22,13,6.5,10080
2009,6,21,24,13,3.916666667,26600
2012,12,3,24,13,6.5,24630
2003,11,1,24,13,6.5,12000
2009,5,9,23,13,5.25,25200
2009,4,2,23,13,5.583333333,22000
2014,8,23,23,13,6.166666667,21800
2009,1,21,22,13,7.333333333,14840
2007,8,16,23,13,6.583333333,24000
2007,9,7,22,13,4.5,24000
2004,2,28,22,13,6,24000
2002,10,1,22,13,3,10000
2005,4,11,29,14,6.5,24000
2005,4,13,29,14,6.5,30000
2009,4,10,24,13,6.833333333,28280
2002,11,3,19,11,5,22000
2007,7,14,24,13,6,24000
2013,8,1,24,13,2.5,28050
2007,8,23,22,13,7.25,24000
2006,4,14,22,13,8.25,24000
2008,6,20,24,13,3.833333333,24000
2013,8,2,24,13,2.5,34815
2008,5,5,23,13,7,24000
2007,11,6,23,13,3.9,24000
2009,4,3,23,13,7.666666667,22000
2014,7,15,23,13,5,24105
2007,9,6,22,13,5.583333333,24000
2007,8,26,22,13,7.666666667,24000
2009,2,25,22,13,7.166666667,14420
2009,1,22,22,13,7.583333333,12600
2013,9,5,23,13,2,32670
2013,7,5,23,13,2.5,16500
2012,12,10,23,13,7.5,24630
2002,9,26,22,13,6.5,22000
2012,12,2,24,13,6.666666667,24630
2007,8,24,22,13,7.233333333,24000
2012,8,6,22,13,7,21190
2009,4,9,23,13,4.25,18200
2009,1,29,22,13,6.5,9940
2012,12,7,24,13,7,24630
2009,4,5,23,13,12.91666667,10780
2003,5,12,22,13,6,21000
2002,9,25,22,13,6.5,22000
2009,1,23,22,13,14.16666667,10780
2007,9,22,23,13,5.833333333,24000
2008,8,13,22,13,5.75,9800
2009,1,29,22,13,13.75,16800
2007,11,8,24,13,6.833333333,24000
2013,8,3,24,13,2.416666667,32175
2013,7,31,24,13,18.96666667,32340
2007,8,25,23,13,7.5,24000
2002,10,6,22,13,8,22000
2007,9,23,23,13,6.666666667,24000
2002,10,31,22,13,6,22000
2013,9,7,23,13,1.583333333,22110
2009,4,19,23,13,6.666666667,28140
2009,4,18,23,13,4.333333333,22400
2006,4,20,22,13,6,24000
2006,4,21,22,13,6,24000
2005,4,12,29,14,7.5,24000
2009,1,23,22,13,7.666666667,15820
2012,11,13,23,13,7.25,24600
2012,11,22,23,13,7.5,24600
2012,11,18,23,13,5.833333333,7270
2012,11,14,23,13,7.25,24600
2003,3,30,23,13,7,19000
2001,11,10,23,13,7,21000
2012,12,13,23,13,6.666666667,24207
2007,8,22,22,13,7.516666667,24000
2003,12,2,24,13,7,24000
2003,12,1,24,13,6.333333333,24000
2003,3,19,22,12,7,22000
2008,2,8,21,12,4,24000
2012,11,21,23,13,7.666666667,24500
2013,8,29,23,13,1.833333333,23430
2006,7,4,26,14,7.5,24000
2013,9,18,23,13,2,32670
2009,2,17,21,12,6.833333333,15820
2003,11,4,24,13,4.5,18000
2005,11,18,28,14,8.5,24000
2005,4,8,28,14,6.833333333,24000
2004,10,19,23,13,5.75,24000
2004,10,23,23,13,8,24060
2004,10,20,23,13,8.833333333,24000
2005,3,30,29,15,7.916666667,24000
2004,10,21,23,13,8.666666667,24000
2005,4,9,29,15,7.166666667,24000
2004,10,22,23,13,9,24000
2004,10,15,23,13,7.333333333,24000
2004,9,25,21,12,8.416666667,24000
2004,9,15,23,13,6.333333333,24000
2005,4,10,29,15,8.25,24000
2005,11,20,28,14,6,24000
2004,10,13,23,13,8.333333333,24000
2004,9,16,22,13,5.666666667,24000
2004,10,4,22,13,6.833333333,24000
2008,5,21,22,12,6.166666667,24000
2004,10,2,22,12,10.83333333,24000
2004,10,16,23,13,7.416666667,24000
2004,10,14,23,13,7.75,24000
2004,10,1,22,12,4.75,12000
2004,9,27,21,12,6,24000
2004,9,24,20,12,8.416666667,24000
2004,9,26,20,12,6.75,24000
2004,10,3,22,12,7.166666667,24000
2004,9,12,21,12,4.75,24000
2004,10,7,23,13,6,24600
2004,9,23,20,12,8,24000
2004,9,22,20,12,3.833333333,11200
2004,10,6,23,13,10,24000
2004,9,17,22,13,9,24000
2004,9,13,21,12,7.566666667,24000
2004,10,12,23,13,5.75,24000
2004,10,5,23,13,5.333333333,24000
2004,9,18,22,13,7.5,11200
2005,3,29,29,14,8.5,24000
2012,7,16,22,12,8,11580
2016,4,18,22,13,1.5,11600
2005,4,1,29,15,6.666666667,24000
2005,3,31,29,15,6.5,24000
2007,4,15,22,13,4.833333333,24000
2009,1,25,27,14,5.416666667,17200
2009,2,14,22,12,6.416666667,21970
2009,2,16,22,12,6.75,24281
2009,1,31,24,13,7.083333333,20500
2009,1,18,24,13,4,12900
2009,2,15,22,12,6.333333333,18500
2009,2,10,24,13,8.666666667,17200
2009,1,23,25,13,7.666666667,13700
2009,1,22,25,13,4.5,12900
2009,2,1,24,13,9.166666667,14706
2009,1,19,23,13,3.333333333,12040
2009,3,10,22,12,7.583333333,21500
2009,1,17,25,13,3.916666667,14620
2009,2,11,24,13,8.416666667,18920
2009,1,16,25,13,2.583333333,21500
2009,2,9,24,13,7.916666667,17200
2009,2,8,24,13,6.75,17200
2009,2,21,22,13,6.25,21968
2009,2,18,22,13,6.833333333,20812
2009,2,7,24,13,0.916666667,21500
2009,2,17,22,13,6.833333333,23125
2009,3,7,22,12,7.583333333,27520
2009,3,9,22,12,7.666666667,25800
2009,2,6,24,13,7,12900
2009,3,8,22,12,7.916666667,27520
2009,2,2,24,13,8.25,17630
2009,1,26,26,14,6,17200
2009,3,3,22,13,6.75,24080
2009,3,6,22,12,7.083333333,27520
2009,3,4,22,13,6.5,25800
2009,2,25,22,13,7.25,26306
2009,3,5,22,13,7.35,25800
2009,2,22,22,13,6,24281
2009,2,24,22,13,6.833333333,26596
2009,2,23,22,13,6.166666667,24281
2009,1,27,25,13,5.75,25800
2009,1,29,25,13,6.916666667,21500
2009,1,28,25,13,8.166666667,21500
2009,1,30,25,13,6.083333333,21500
2000,3,27,20,11,8,18000
2000,3,28,20,11,6,18000
2000,5,7,20,11,6.5,18000
2000,9,10,20,11,4,16800
2000,10,2,19,11,5.5,20400
2000,10,22,19,11,5,20400
2000,10,24,19,11,5.5,20400
2000,10,25,19,11,6,20400
2000,9,11,19,11,9,20400
2000,10,3,19,11,8,20400
2000,9,13,19,11,7,20400
2000,12,9,19,11,7,19200
2000,11,13,19,11,7,19200
2000,9,12,19,11,7,19200
2000,11,12,19,11,7,18560
2000,11,10,19,11,10,19200
2000,11,19,19,11,7,19200
2000,4,11,19,11,6.5,18000
2000,4,16,19,11,6,18000
2000,4,27,19,11,6.5,18000
2000,4,26,19,11,5.166666667,18000
2000,4,25,19,11,5,18000
2000,4,24,19,11,4,18000
2000,4,17,19,11,6,18000
2000,9,30,19,11,4,12000
2000,11,20,19,11,7,19200
2000,11,11,18,11,7,19200
2000,10,23,22,12,6,36003
2000,11,4,22,12,3,3600
2000,4,23,22,12,7,16800
1999,2,13,22,12,7,13000
1999,12,5,22,12,6,12000
1999,5,15,22,12,5.5,12000
1999,2,14,22,12,6,12000
1999,5,17,22,12,7.5,12000
1999,3,26,22,12,8,12000
1999,3,28,22,12,7,12000
1999,5,18,22,12,7,12000
1999,5,19,22,12,6.5,12000
2000,11,1,21,12,7,20400
2000,9,21,21,12,5,16800
2000,9,25,21,12,8,16800
2000,3,8,21,12,6,16200
2000,2,12,21,12,6,16200
2000,2,13,21,12,7,16200
2000,1,13,21,12,7.5,15800
1999,7,2,21,12,6,13000
1999,5,2,21,12,7.5,13000
1999,4,2,21,12,5.5,13000
1999,1,29,21,12,8,13000
1999,1,28,21,12,8,13000
1999,2,19,21,12,7.5,13000
1999,2,17,21,12,6,13000
1999,2,18,21,12,8.333333333,13000
1999,2,20,21,12,8.333333333,13000
1999,5,16,21,12,6,12000
1999,4,30,21,12,5.5,12000
1999,8,5,21,12,6.5,12000
1999,3,27,21,12,6,12000
1999,6,15,21,12,6.5,12000
1999,1,31,21,12,8,7000
2000,11,17,21,12,4,7200
2000,12,6,21,12,6,6000
2000,10,30,20,12,5.75,20400
2000,10,10,20,12,16.5,20400
2000,10,8,20,12,7,20400
2000,10,9,20,12,7,20400
2000,9,23,20,12,7,20400
2000,10,31,20,12,7,20400
2000,9,23,20,12,8,20400
2000,12,10,20,12,7,19200
2000,12,8,20,12,7,19200
2000,12,7,20,12,7,19200
2000,11,3,20,12,7,19200
2000,11,2,20,12,7,19200
2000,3,5,20,12,4,11600
2000,3,7,20,12,6,18600
2000,3,6,20,12,5,18600
2000,4,18,20,12,5,18000
1999,7,3,20,12,6,13400
2000,1,16,20,12,8.5,15000
2000,1,14,20,12,6,15800
1999,7,4,20,12,7,12400
1999,7,5,20,12,6.5,12000
1999,6,16,20,12,6.5,12000
1999,6,18,20,12,5,12000
1999,6,17,20,12,6,12000
1999,7,2,20,12,6,11400
1999,7,1,20,12,4.5,11400
2000,10,7,20,12,15.75,12000
2000,10,11,20,12,7,9600
2000,4,15,20,12,3,12000
2000,11,18,19,12,4,19200
2000,5,13,25,13,5,18000
2000,2,10,25,13,8.5,15600
1999,2,24,25,13,6,13000
2000,5,12,24,13,6,18000
2000,5,14,24,13,6,18000
2000,2,9,24,13,4,15600
1999,2,28,24,13,5.75,10000
2000,11,22,23,13,6,19200
2000,9,20,23,13,5,16800
1999,3,25,23,13,7,12000
1999,3,24,23,13,8,12000
1999,5,30,23,13,6,12000
1999,12,2,22,13,10,13000
1999,11,2,22,13,7.333333333,13000
1999,4,28,22,13,7,12000
1999,7,5,22,13,6.75,12000
1999,2,25,26,14,7.5,13000
1999,2,26,26,14,6.5,13000
1999,2,27,26,14,6.583333333,13000
2000,11,27,26,14,6,4000
2000,11,28,26,14,4,4000
1997,7,3,25,13,6,12000
2000,10,18,19,11,6,20400
1999,3,10,21,12,6,13000
2000,10,17,19,11,5,19200
1999,3,21,23,13,19,12000
1999,3,11,21,12,6.5,13000
2000,6,13,20,12,6,16500
2000,6,12,21,12,9,16500
1998,6,16,22,12,5,12000
1999,1,20,22,12,5.5,12000
1999,3,14,21,12,8,12500
1998,6,20,24,13,7,10000
1998,9,2,23,13,7,13000
1998,6,17,22,13,7,12000
1999,11,23,21,12,8.5,12000
1999,3,13,21,12,7,13000
2000,4,4,19,11,6,18000
2000,4,3,19,11,6,18000
2000,4,6,19,11,4,4800
1999,4,18,22,12,5,12000
1999,4,14,22,12,5,12000
1999,3,12,21,12,7.5,13000
1999,4,15,21,12,6.5,12000
2000,3,21,20,12,6.5,18000
2000,3,20,20,12,7,18000
2000,3,19,20,12,8,18000
1999,11,22,21,12,10.5,12000
2000,4,2,19,11,7,18000
1997,6,13,21,12,7,14400
1999,4,16,21,12,7,12000
1999,3,19,21,12,7.5,12000
2000,7,16,20,12,6.5,17000
1997,10,10,24,13,5,12000
1998,6,25,23,13,6,14000
1999,11,30,23,13,9,12000
1997,7,7,22,13,6,12000
1997,6,5,23,13,5,12000
1999,3,20,21,12,21,12000
2000,6,7,20,12,7,17000
1997,7,30,22,13,6.333333333,14000
1999,11,8,19,11,8,12500
2000,7,7,21,12,7.5,17000
1997,7,28,24,13,7.333333333,14400
1999,11,28,24,13,8.5,7500
1998,8,31,23,13,8.5,12000
1997,6,4,23,13,6,12000
1997,7,29,22,13,7.333333333,14000
2000,7,15,20,12,7,17000
2000,6,11,21,12,3.5,16500
2000,6,5,20,12,7,16500
1999,11,29,23,13,9,12000
1999,11,17,21,12,6.5,12000
1999,12,10,21,12,9,10000
2000,7,13,20,12,18,17000
1998,6,26,24,13,7.5,14000
1997,6,6,23,13,9,12000
2000,7,21,20,12,8,17000
1999,11,21,22,12,8.5,12000
1999,12,12,21,12,9.5,12000
1998,9,30,23,13,7,14000
1998,10,6,23,13,7.5,13000
1998,9,27,23,13,6.5,13000
1998,9,23,23,13,5,13000
1998,9,19,23,13,8.5,13000
1999,11,20,23,13,8.5,12000
1997,6,8,20,12,6,12000
1999,11,13,21,12,8,13000
1999,11,5,21,12,8,13000
1999,4,17,21,12,7,12000
1999,11,27,24,13,5.5,12000
1998,9,6,22,13,6.5,11000
2000,6,30,20,12,12,16000
1997,6,7,22,12,5,12000
2000,6,20,20,12,6,17000
2000,6,14,20,12,7.5,16500
1999,12,9,21,12,5.5,12000
1999,11,24,21,12,6.5,12000
2000,6,8,21,12,5,10000
1997,6,20,24,13,7,14000
1997,8,4,23,13,7,14000
1999,6,9,21,12,5.5,12000
1999,6,8,21,12,6.5,12000
2000,6,21,20,12,8,17000
1999,11,6,20,12,9,13000
1997,6,21,25,13,7.75,14000
1997,6,19,24,13,8,14000
1997,8,5,23,13,7,14000
1997,8,3,23,13,7.5,14000
1998,10,5,23,13,7,13000
1998,9,9,22,13,6.5,14000
1998,8,11,20,12,7,14000
1997,6,14,22,12,6,14400
1997,6,9,22,12,6,12000
2000,6,6,20,12,7.5,17000
1998,8,10,20,12,7,14000
1997,7,10,24,13,3.75,14400
2000,7,14,20,12,6.5,17000
1999,5,22,22,12,7,12000
1999,5,23,22,12,7.5,12000
1997,6,12,21,12,6,14000
1998,8,9,20,12,7,14000
1997,11,10,24,13,7,14000
1998,9,21,24,13,6,14000
1998,9,12,23,13,6.5,14000
1998,9,29,22,13,8,13000
